date	volume	high	low	open	close	adj_close	ticker	ropen	rhigh	rlow	rclose	rhi_100	rlo_100	rbo_100	rtt_50	rtt_20	rtt_5020	rema_50100	rema_100150	rema_50100150	rsma_50100	rsma_100150	rsma_50100150	hi1	lo1	hi2	lo2	hi3	lo3	hi4	lo4	rg	flr	clg	rg_ch	rh1	rl1	rh2	rl2	rh3	rl3	rh4	rl4	rrt	rrg	rflr	rclg	rrg_ch
2016-08-01 07:00:00	54634	57.6	56.05	57.2	56.05	50.7	DIA.MI	71.64	72.14	70.2	70.2	75.01	49.31	1.0	1.0	1.0	1	1.0			1.0			57.6																								
2016-08-02 07:00:00	64253	57.25	55.75	55.9	55.85	50.52	DIA.MI	72.0	73.74	71.81	71.93	75.01	49.58	1.0	1.0	1.0	1	1.0	1.0	1.0	1.0	1.0	1.0													73.74												
2016-08-03 07:00:00	32194	56.35	55.75	55.75	56.2	50.83	DIA.MI	71.66	72.43	71.66	72.24	75.01	49.58	1.0	1.0	1.0	1	1.0	1.0	1.0	1.0	1.0	1.0		55.75		55.75										71.66											
2016-08-04 07:00:00	128897	57.95	55.7	56.6	57.8	52.28	DIA.MI	72.28	74.0	71.13	73.81	75.01	49.58	1.0	1.0	1.0	1	1.0	1.0	1.0	1.0	1.0	1.0																									
2016-08-05 07:00:00	118253	60.0	57.3	58.0	60.0	54.27	DIA.MI	72.33	74.82	71.46	74.82	75.01	49.58	1.0	1.0	1.0	1	1.0	1.0	1.0	1.0	1.0	1.0													74.82												
2016-08-08 07:00:00	66348	60.0	59.05	59.8	59.45	53.77	DIA.MI	74.05	74.3	73.12	73.62	75.01	49.62	1.0	1.0	1.0	1	1.0	1.0	1.0	1.0	1.0	1.0														73.12											
2016-08-09 07:00:00	97868	60.9	59.45	59.8	60.65	54.86	DIA.MI	73.82	75.18	73.39	74.87	75.18	49.62	1.0	1.0	1.0	1	1.0	1.0	1.0	1.0	1.0	1.0																									
2016-08-10 07:00:00	76402	61.55	60.55	60.65	60.85	55.04	DIA.MI	74.89	76.0	74.76	75.13	76.0	49.62	1.0	1.0	1.0	1	1.0	1.0	1.0	1.0	1.0	1.0																									
2016-08-11 07:00:00	84132	62.45	60.9	60.9	62.0	56.08	DIA.MI	74.41	76.3	74.41	75.75	76.3	50.61	1.0	1.0	1.0	1	1.0	1.0	1.0	1.0	1.0	1.0	62.45		62.45		62.45						62.45		76.3		76.3		76.3							76.3	
2016-08-12 07:00:00	79159	62.4	60.0	62.0	60.6	54.81	DIA.MI	75.63	76.11	73.19	73.92	76.3	51.34	1.0	1.0	1.0	1	1.0	1.0	1.0	1.0	1.0	1.0																									
